Date,AAPL,MSFT,TSLA,AMZN,GOOGL
2020-04-16,69.4037857055664,169.1483917236328,49.680667877197266,120.40950012207031,62.496681213378906
2020-04-17,68.4620361328125,170.6388702392578,50.259334564208984,118.75,63.568756103515625
2020-04-20,67.04100036621094,167.25662231445312,49.75733184814453,119.68049621582031,62.681575775146484
2020-04-21,64.96873474121094,160.33934020996094,45.781333923339844,116.40599822998047,60.246681213378906
2020-04-22,66.84005737304688,165.7853240966797,48.807334899902344,118.17449951171875,62.54539108276367
2020-04-23,66.58103942871094,163.7788848876953,47.04199981689453,119.97250366210938,63.179588317871094
2020-04-24,68.50320434570312,166.76939392089844,48.34333419799805,120.51100158691406,63.44947052001953
2020-04-27,68.55162048339844,166.29168701171875,53.25,118.80000305175781,63.164180755615234
2020-04-28,67.44044494628906,162.24066162109375,51.27466583251953,115.7040023803711,61.262088775634766
2020-04-29,69.6555404663086,169.52101135253906,53.367332458496094,118.635498046875,66.70893096923828
2020-04-30,71.12499237060547,171.22164916992188,52.12533187866211,123.69999694824219,66.93357849121094
2020-05-01,69.97993469238281,166.78851318359375,46.75466537475586,114.302001953125,65.47332763671875
2020-05-04,70.97007751464844,170.8681640625,50.74599838256836,115.79949951171875,65.75066375732422
2020-05-05,72.03524780273438,172.70260620117188,51.2140007019043,115.88999938964844,67.04888153076172
2020-05-06,72.77847290039062,174.4032440185547,52.172000885009766,117.56300354003906,66.87045288085938
2020-05-07,73.53132629394531,175.41598510742188,52.00266647338867,118.38050079345703,68.05583953857422
2020-05-08,75.28150939941406,176.44778442382812,54.62799835205078,118.98049926757812,68.80435943603516
2020-05-11,76.46609497070312,178.41598510742188,54.08599853515625,120.44999694824219,69.76111602783203
2020-05-12,75.59221649169922,174.37454223632812,53.96066665649414,117.84750366210938,68.34908294677734
2020-05-13,74.67951965332031,171.73760986328125,52.73066711425781,118.39600372314453,67.01458740234375
2020-05-14,75.13829040527344,172.4828643798828,53.55533218383789,119.44249725341797,67.43855285644531
2020-05-15,74.69407653808594,174.99560546875,53.27799987792969,120.48899841308594,68.24372100830078
2020-05-18,76.4539566040039,176.66758728027344,54.242000579833984,121.31300354003906,68.84610748291016
2020-05-19,76.01216888427734,175.4446563720703,53.867332458496094,122.46649932861328,68.31031799316406
2020-05-20,77.4904556274414,177.87818908691406,54.37066650390625,124.89700317382812,70.03795623779297
2020-05-21,76.91273498535156,175.74163818359375,55.17333221435547,122.33699798583984,69.91817474365234
2020-05-22,77.40792846679688,175.81829833984375,54.45866775512695,121.84400177001953,70.2407455444336
2020-05-26,76.88362121582031,173.9595947265625,54.591331481933594,121.09300231933594,70.64481353759766
2020-05-27,77.21858978271484,174.18951416015625,54.68199920654297,120.51950073242188,70.59064483642578
2020-05-28,77.2525863647461,173.79673767089844,53.72066879272461,120.05500030517578,70.48925018310547
2020-05-29,77.17732238769531,175.56919860839844,55.66666793823242,122.11849975585938,71.24870300292969
2020-06-01,78.12644958496094,175.1667938232422,59.87333297729492,123.552001953125,71.3157958984375
2020-06-02,78.48812866210938,177.1595916748047,58.770668029785156,123.62049865722656,71.68557739257812
2020-06-03,78.92021179199219,177.5907440185547,58.86399841308594,123.91999816894531,71.53348541259766
2020-06-04,78.24053192138672,175.25302124023438,57.62533187866211,123.02999877929688,70.2934341430664
2020-06-05,80.4688949584961,179.3536376953125,59.04399871826172,124.1500015258789,71.5717544555664
2020-06-08,80.94466400146484,180.46499633789062,63.327999114990234,126.2030029296875,71.97036743164062
2020-06-09,83.500732421875,181.8446807861328,62.711334228515625,130.04299926757812,72.1711654663086
2020-06-10,85.64901733398438,188.5895538330078,68.336669921875,132.37249755859375,72.79840087890625
2020-06-11,81.53694915771484,178.462646484375,64.85600280761719,127.89800262451172,69.6771240234375
2020-06-12,82.24090576171875,179.8710174560547,62.35200119018555,127.2509994506836,70.22483825683594
2020-06-15,83.25800323486328,181.0206756591797,66.05999755859375,128.63400268554688,70.6135025024414
2020-06-16,85.46453094482422,185.45664978027344,65.47533416748047,130.7635040283203,71.892333984375
2020-06-17,85.34559631347656,186.09854125976562,66.11933135986328,132.0489959716797,72.19403076171875
2020-06-18,85.37957763671875,188.09141540527344,66.9306640625,132.69900512695312,71.27851867675781
2020-06-19,84.89166259765625,186.9703826904297,66.72666931152344,133.75050354003906,70.8073501586914
2020-06-22,87.11273956298828,192.16322326660156,66.28800201416016,135.6909942626953,72.1005859375
2020-06-23,88.97212982177734,193.44708251953125,66.78533172607422,138.2205047607422,72.76261901855469
2020-06-24,87.40161895751953,189.54769897460938,64.0566635131836,136.72000122070312,71.20793914794922
2020-06-25,88.56192779541016,191.94288635253906,65.73200225830078,137.72900390625,71.62543487548828
2020-06-26,85.84077453613281,188.1009521484375,63.982666015625,134.64349365234375,67.72086334228516
2020-06-29,87.81912994384766,190.1225128173828,67.29000091552734,134.0189971923828,69.44203186035156
2020-06-30,88.55220794677734,194.9800262451172,71.98733520507812,137.9409942626953,70.47980499267578
2020-07-01,88.38470458984375,196.12010192871094,74.64199829101562,143.93499755859375,71.67017364501953
2020-07-02,88.38470458984375,197.61471557617188,80.57733154296875,144.51499938964844,73.058349609375
2020-07-06,90.74901580810547,201.86866760253906,91.43866729736328,152.8520050048828,74.53548431396484
2020-07-07,90.46743774414062,199.52133178710938,92.65733337402344,150.00599670410156,74.0518798828125
2020-07-08,92.5744400024414,203.90933227539062,91.05867004394531,154.0554962158203,74.73180389404297
2020-07-09,92.9725341796875,205.3369140625,92.9520034790039,159.13150024414062,75.48030853271484
2020-07-10,93.13516998291016,204.7141876220703,102.97666931152344,160.0,76.49176025390625
2020-07-13,92.70552825927734,198.39080810546875,99.80400085449219,155.1999969482422,75.16073608398438
2020-07-14,94.23965454101562,199.61717224121094,101.12000274658203,154.1999969482422,75.58966064453125
2020-07-15,94.88777923583984,199.32012939453125,103.06732940673828,150.44349670410156,75.39185333251953
2020-07-16,93.72018432617188,195.372802734375,100.04266357421875,149.9949951171875,75.29443359375
2020-07-17,93.53083038330078,194.3764190673828,100.05599975585938,148.09849548339844,75.3903579711914
2020-07-20,95.50189208984375,202.73094177246094,109.53333282470703,159.8419952392578,77.7258529663086
2020-07-21,94.18380737304688,200.0003662109375,104.55733489990234,156.9145050048828,77.33221435546875
2020-07-22,94.44839477539062,202.87461853027344,106.15533447265625,154.99549865722656,77.77604675292969
2020-07-23,90.14945220947266,194.05062866210938,100.87133026123047,149.32749938964844,75.3853988647461
2020-07-24,89.92613220214844,192.8626251220703,94.46666717529297,150.44549560546875,74.9609375
2020-07-27,92.05738830566406,195.30577087402344,102.63999938964844,152.760498046875,76.01560974121094
2020-07-28,90.54511260986328,193.5524444580078,98.43267059326172,150.01649475097656,74.73429870605469
2020-07-29,92.28070831298828,195.50692749023438,99.94066619873047,151.67649841308594,75.72136688232422
2020-07-30,93.39732360839844,195.3536376953125,99.16600036621094,152.593994140625,76.45994567871094
2020-07-31,103.17496490478516,196.4171142578125,95.38400268554688,158.23399353027344,73.95396423339844
2020-08-03,105.77473449707031,207.4638671875,99.0,155.59449768066406,73.69601440429688
2020-08-04,106.48112487792969,204.35006713867188,99.13333129882812,156.94149780273438,73.22583770751953
2020-08-05,106.86708068847656,204.01475524902344,99.00133514404297,160.25149536132812,73.51361083984375
2020-08-06,110.5955581665039,207.28182983398438,99.30533599853516,161.25,74.79890441894531
2020-08-07,108.08111572265625,203.57403564453125,96.84733581542969,158.3730010986328,74.47187042236328
2020-08-10,109.65204620361328,199.52133178710938,94.57133483886719,157.4080047607422,74.39483642578125
2020-08-11,106.3909912109375,194.85543823242188,91.6259994506836,154.0334930419922,73.58568572998047
2020-08-12,109.92684173583984,200.42189025878906,103.65066528320312,158.11199951171875,74.91272735595703
2020-08-13,111.87226867675781,199.95245361328125,108.06666564941406,158.05099487304688,75.38040924072266
2020-08-14,111.77255249023438,200.1440887451172,110.04733276367188,157.4010009765625,74.78299713134766
2020-08-17,111.48075103759766,201.46627807617188,122.3759994506836,159.12049865722656,75.36003875732422
2020-08-18,112.40967559814453,202.62554931640625,125.80599975585938,165.62449645996094,77.32525634765625
2020-08-19,112.55074310302734,201.39622497558594,125.23533630371094,163.0240020751953,76.77008056640625
2020-08-20,115.04818725585938,206.08297729492188,133.45533752441406,164.86849975585938,78.3426513671875
2020-08-21,120.97691345214844,204.58474731445312,136.6653289794922,164.23599243164062,78.30885314941406
2020-08-24,122.423828125,205.22821044921875,134.27999877929688,165.3730010986328,78.78499603271484
2020-08-25,121.41950988769531,207.8981475830078,134.8893280029297,167.32449340820312,79.81382751464844
2020-08-26,123.07067108154297,212.392822265625,143.54466247558594,172.09249877929688,81.7164077758789
2020-08-27,121.59944152832031,217.60780334472656,149.25,170.0,80.9405746459961
2020-08-28,121.40249633789062,219.8455352783203,147.55999755859375,170.08999633789062,81.48281860351562
2020-08-31,125.51950073242188,216.59934997558594,166.10667419433594,172.54800415039062,80.99078369140625
2020-09-01,130.51927185058594,218.27047729492188,158.35000610351562,174.95599365234375,82.26066589355469
2020-09-02,127.81511688232422,222.47702026367188,149.1233367919922,176.57249450683594,85.35757446289062
2020-09-03,117.5821304321289,208.69528198242188,135.6666717529297,168.39999389648438,80.98978424072266
2020-09-04,117.65995788574219,205.76602172851562,139.44000244140625,164.7310028076172,78.58917999267578
2020-09-08,109.74201965332031,194.63499450683594,110.06999969482422,157.49200439453125,75.72583770751953
2020-09-09,114.1192626953125,202.9232635498047,122.09333038330078,163.4304962158203,76.90031433105469
2020-09-10,110.39374542236328,197.2376708984375,123.77999877929688,158.7554931640625,75.84761047363281
2020-09-11,108.94438934326172,195.95079040527344,124.23999786376953,155.81100463867188,75.336181640625
2020-09-14,112.21273040771484,197.27613830566406,139.8733367919922,155.14849853515625,74.99174499511719
2020-09-15,112.38780212402344,200.51266479492188,149.9199981689453,157.80650329589844,76.29840850830078
2020-09-16,109.07085418701172,196.9303436279297,147.25332641601562,153.90499877929688,75.15377807617188
2020-09-17,107.32967376708984,194.8750762939453,141.14332580566406,150.43649291992188,73.90873718261719
2020-09-18,103.92517852783203,192.45489501953125,147.38333129882812,147.74549865722656,72.12196350097656
2020-09-21,107.07677459716797,194.5196990966797,149.79666137695312,148.02349853515625,71.08070373535156
2020-09-22,108.75955963134766,199.20651245117188,141.41000366210938,156.44949340820312,72.55586242675781
2020-09-23,104.19754028320312,192.64695739746094,126.78666687011719,149.9929962158203,70.04938507080078
2020-09-24,105.26752471923828,195.14398193359375,129.26333618164062,150.989501953125,70.7188720703125
2020-09-25,109.21674346923828,199.59068298339844,135.77999877929688,154.75650024414062,71.52404022216797
2020-09-28,111.82363891601562,201.1465606689453,140.39999389648438,158.70249938964844,72.49820709228516
2020-09-29,110.97735595703125,199.05284118652344,139.69000244140625,157.24400329589844,72.864013671875
2020-09-30,112.65043640136719,202.00128173828125,143.00332641601562,157.43649291992188,72.84313201904297
2020-10-01,113.60370635986328,204.04693603515625,149.3866729736328,161.06300354003906,73.95148468017578
2020-10-02,109.93655395507812,198.02523803710938,138.3633270263672,156.25,72.34611511230469
2020-10-05,113.32161712646484,202.04930114746094,141.89332580566406,159.9600067138672,73.69950866699219
2020-10-06,110.07273864746094,197.75628662109375,137.9933319091797,154.9980010986328,72.11848449707031
2020-10-07,111.94037628173828,201.52108764648438,141.76666259765625,159.7845001220703,72.52206420898438
2020-10-08,111.83335876464844,202.24136352539062,141.97332763671875,159.52749633789062,73.72932434082031
2020-10-09,113.7787857055664,207.2642822265625,144.6666717529297,164.33250427246094,75.072265625
2020-10-12,121.0060806274414,212.6329345703125,147.43333435058594,172.14649963378906,77.76312255859375
2020-10-13,117.79612731933594,214.03514099121094,148.88333129882812,172.18150329589844,77.88639068603516
2020-10-14,117.8836669921875,212.11431884765625,153.76666259765625,168.1855010986328,77.70597076416016
2020-10-15,117.4167709350586,210.9617919921875,149.6266632080078,166.9324951171875,77.30984497070312
2020-10-16,115.77286529541016,210.9617919921875,146.55667114257812,163.635498046875,77.91770935058594
2020-10-19,112.81580352783203,205.7372283935547,143.61000061035156,160.36050415039062,76.04145050048828
2020-10-20,114.30406951904297,206.15017700195312,140.64666748046875,160.85049438476562,77.09165954589844
2020-10-21,113.68153381347656,206.2942657470703,140.8800048828125,159.2469940185547,78.82675170898438
2020-10-22,112.59207153320312,206.3806915283203,141.92999267578125,158.82000732421875,79.85408020019531
2020-10-23,111.9014663696289,207.66763305664062,140.2100067138672,160.22000122070312,81.1622543334961
2020-10-26,111.91119384765625,201.76116943359375,140.0933380126953,160.3520050048828,78.74226379394531
2020-10-27,113.41886901855469,204.8056640625,141.55999755859375,164.31649780273438,79.46741485595703
2020-10-28,108.16619110107422,194.65420532226562,135.33999633789062,158.13900756835938,75.08966827392578
2020-10-29,112.17381286621094,196.61343383789062,136.94332885742188,160.55050659179688,77.37992858886719
2020-10-30,105.89006042480469,194.45249938964844,129.34666442871094,151.8074951171875,80.32376861572266
2020-11-02,105.80249786376953,194.3180694580078,133.50332641601562,150.2239990234375,80.73182678222656
2020-11-03,107.42696380615234,198.25572204589844,141.3000030517578,152.42050170898438,81.79244995117188
2020-11-04,111.81390380859375,207.82131958007812,140.32666015625,162.05799865722656,86.77210235595703
2020-11-05,115.78260040283203,214.4480438232422,146.02999877929688,166.10000610351562,87.59963989257812
2020-11-06,115.65106201171875,214.86105346679688,143.31666564941406,165.56849670410156,87.46195983886719
2020-11-09,113.34174346923828,209.74209594726562,140.4199981689453,157.18699645996094,87.54595184326172
2020-11-10,113.00070190429688,202.6543731689453,136.7866668701172,151.75100708007812,86.36802673339844
2020-11-11,116.43057250976562,207.97499084472656,139.0433349609375,156.8695068359375,86.84069061279297
2020-11-12,116.15775299072266,206.90892028808594,137.25332641601562,155.51400756835938,86.62149810791016
2020-11-13,116.20647430419922,207.93653869628906,136.1666717529297,156.4405059814453,88.084716796875
2020-11-16,117.2198257446289,208.62802124023438,136.02999877929688,156.55299377441406,88.17269134521484
2020-11-17,116.33314514160156,205.9677276611328,147.20333862304688,156.7830047607422,87.5578842163086
2020-11-18,115.0079574584961,203.2523193359375,162.2133331298828,155.2729949951172,86.51314544677734
2020-11-19,115.60234832763672,204.54263305664062,166.42333984375,155.8509979248047,87.40430450439453
2020-11-20,114.33561706542969,202.58792114257812,163.20333862304688,154.97000122070312,86.30142211914062
2020-11-23,110.93497467041016,202.3182830810547,173.9499969482422,154.91949462890625,85.86305236816406
2020-11-24,112.22118377685547,205.92919921875,185.1266632080078,155.9029998779297,87.66921997070312
2020-11-25,113.05915832519531,205.9388427734375,191.3333282470703,159.2534942626953,87.6806411743164
2020-11-27,113.6048355102539,207.24842834472656,195.25332641601562,159.76699829101562,88.81832122802734
2020-11-30,116.00186157226562,206.13143920898438,189.1999969482422,158.40199279785156,87.19705200195312
2020-12-01,119.57787322998047,208.19207763671875,194.9199981689453,161.00399780273438,89.23284149169922
2020-12-02,119.92863464355469,207.3832244873047,189.60667419433594,160.17649841308594,90.70450592041016
2020-12-03,119.79226684570312,206.29515075683594,197.7933349609375,159.3365020751953,90.5489501953125
2020-12-04,119.11991882324219,206.41065979003906,199.67999267578125,158.12899780273438,90.64437103271484
2020-12-07,120.58148956298828,206.34327697753906,213.9199981689453,157.89999389648438,90.30989074707031
2020-12-08,121.19536590576172,207.9994659423828,216.6266632080078,158.864501953125,90.02658081054688
2020-12-09,118.66192626953125,203.94561767578125,201.4933319091797,155.2100067138672,88.36305236816406
2020-12-10,120.08456420898438,202.7130889892578,209.02333068847656,155.07449340820312,87.85560607910156
2020-12-11,119.27582550048828,205.3514862060547,203.3300018310547,155.8209991455078,88.2109603881836
2020-12-14,118.66192626953125,206.25662231445312,213.27667236328125,157.84849548339844,87.09069061279297
2020-12-15,124.60574340820312,206.18923950195312,211.0833282470703,158.25599670410156,87.529052734375
2020-12-16,124.53755950927734,211.14820861816406,207.58999633789062,162.04800415039062,87.3357162475586
2020-12-17,125.40475463867188,211.28305053710938,218.63333129882812,161.8040008544922,86.50668334960938
2020-12-18,123.41698455810547,210.48379516601562,231.6666717529297,160.08250427246094,85.79644775390625
2020-12-21,124.94678497314453,214.33544921875,216.6199951171875,160.3090057373047,86.2109603881836
2020-12-22,128.50332641601562,215.6354217529297,213.44667053222656,160.3260040283203,85.49824523925781
2020-12-23,127.60691833496094,212.82369995117188,215.32666015625,159.2635040283203,85.89635467529297
2020-12-24,128.5910186767578,214.48956298828125,220.58999633789062,158.63450622558594,86.19107818603516
2020-12-28,133.19020080566406,216.61761474609375,221.22999572753906,164.197998046875,88.1692123413086
2020-12-29,131.4167938232422,215.83761596679688,221.99667358398438,166.10000610351562,87.36404418945312
2020-12-30,130.29623413085938,213.4591827392578,231.5933380126953,164.29249572753906,86.29496002197266
2020-12-31,129.29261779785156,214.17178344726562,235.22332763671875,162.84649658203125,87.10958099365234
2021-01-04,126.09656524658203,209.6171875,243.2566680908203,159.3314971923828,85.79198455810547
2021-01-05,127.65562438964844,209.81936645507812,245.0366668701172,160.92550659179688,86.48382568359375
2021-01-06,123.35851287841797,204.37893676757812,251.9933319091797,156.91900634765625,85.63044738769531
2021-01-07,127.56793212890625,210.1949462890625,272.0133361816406,158.10800170898438,88.1881103515625
2021-01-08,128.6689910888672,211.47561645507812,293.3399963378906,159.13499450683594,89.35560607910156
2021-01-11,125.6775894165039,209.4246063232422,270.39666748046875,155.7104949951172,87.29098510742188
2021-01-12,125.502197265625,206.95956420898438,283.14666748046875,156.04150390625,86.35360717773438
2021-01-13,127.53870391845703,208.31723022460938,284.8033447265625,158.29449462890625,86.8416748046875
2021-01-14,125.6093978881836,205.120361328125,281.6666564941406,156.37350463867188,86.03004455566406
2021-01-15,123.88470458984375,204.7640838623047,275.38665771484375,155.21249389648438,85.86602783203125
2021-01-19,124.55703735351562,208.41354370117188,281.51666259765625,156.03799438476562,88.69158172607422
2021-01-20,128.64950561523438,216.02059936523438,283.48333740234375,163.16900634765625,93.44308471679688
2021-01-21,133.3655548095703,216.62722778320312,281.663330078125,165.34950256347656,93.64588165283203
2021-01-22,135.50924682617188,217.5708465576172,282.21331787109375,164.6114959716797,94.06385803222656
2021-01-25,139.26065063476562,221.01812744140625,293.6000061035156,164.6999969482422,94.14934539794922
2021-01-26,139.49456787109375,223.71424865722656,294.36334228515625,166.30650329589844,94.82878112792969
2021-01-27,138.4226837158203,224.26315307617188,288.0533447265625,161.62899780273438,90.4048080444336
2021-01-28,133.57994079589844,230.06954956054688,278.4766540527344,161.88099670410156,92.10760498046875
2021-01-29,128.5812530517578,223.3579864501953,264.510009765625,160.30999755859375,90.82329559326172
2021-02-01,130.7054901123047,230.7628173828125,279.9366760253906,167.1439971923828,94.0892105102539
2021-02-02,131.53372192382812,230.6280059814453,290.92999267578125,169.0,95.38394927978516
2021-02-03,130.5106201171875,233.98858642578125,284.89666748046875,165.62649536132812,102.33029174804688
2021-02-04,133.87225341796875,233.03529357910156,283.3299865722656,166.5500030517578,102.0693588256836
2021-02-05,133.45751953125,233.21827697753906,284.07666015625,167.6074981689453,103.81886291503906
2021-02-08,133.60389709472656,233.4782257080078,287.8066711425781,166.14700317382812,103.60464477539062
2021-02-09,132.7256317138672,234.73004150390625,283.1533203125,165.25,103.15086364746094
2021-02-10,132.1205596923828,233.81524658203125,268.2733459472656,164.32899475097656,103.70206451416016
2021-02-11,131.86688232421875,235.42335510253906,270.5533447265625,163.10650634765625,103.81488037109375
2021-02-12,132.10110473632812,235.90478515625,272.0400085449219,163.885498046875,104.12702178955078
2021-02-16,129.97369384765625,234.6626434326172,265.40667724609375,163.44749450683594,104.90585327148438
2021-02-17,127.68050384521484,235.6857147216797,266.04998779296875,165.4320068359375,105.29948425292969
2021-02-18,126.57778930664062,235.29000854492188,262.4599914550781,166.4114990234375,104.66278839111328
2021-02-19,126.7339096069336,232.56825256347656,260.4333190917969,162.4949951171875,103.81786346435547
2021-02-22,122.95733642578125,226.33348083496094,238.1666717529297,159.03700256347656,102.10066986083984
2021-02-23,122.82071685791016,225.13677978515625,232.94667053222656,159.72500610351562,102.39191436767578
2021-02-24,122.32305145263672,226.3721160888672,247.33999633789062,157.97650146484375,103.5693588256836
2021-02-25,118.0683364868164,221.0060272216797,227.4066619873047,152.85800170898438,100.19658660888672
2021-02-26,118.33182525634766,224.27777099609375,225.1666717529297,154.64649963378906,100.49281311035156
2021-03-01,124.7041244506836,228.6787872314453,239.47666931152344,157.3070068359375,102.86608123779297
2021-03-02,122.0986099243164,225.71578979492188,228.81333923339844,154.72650146484375,102.60862731933594
2021-03-03,119.11248779296875,219.6258544921875,217.73333740234375,150.25,99.97093963623047
2021-03-04,117.2291030883789,218.82476806640625,207.14666748046875,148.8784942626953,101.0902328491211
2021-03-05,118.48796081542969,223.5249786376953,199.31666564941406,150.0229949951172,104.22840881347656
2021-03-08,113.5501480102539,219.46176147460938,187.6666717529297,147.59750366210938,99.776611328125
2021-03-09,118.16592407226562,225.62899780273438,224.52667236328125,153.1425018310547,101.40980529785156
2021-03-10,117.0827407836914,224.3163604736328,222.68666076660156,152.8820037841797,101.20255279541016
